timestamp,outdoor_temp_c,baseline_lighting_kw,baseline_equipment_kw,co2_generation_rate
2023-07-06T08:55,21.52,12.0,20.0,1.0
2023-07-06T09:00,21.5,12.0,20.0,1.0
2023-07-06T09:05,21.51,12.0,20.0,1.0
2023-07-06T09:10,21.52,12.0,20.0,1.0
2023-07-06T09:15,21.52,12.0,20.0,1.0
2023-07-06T09:20,21.53,12.0,20.0,1.0
2023-07-06T09:25,21.54,12.0,20.0,1.0
2023-07-06T09:30,21.55,12.0,20.0,1.0
2023-07-06T09:35,21.56,12.0,20.0,1.0
2023-07-06T09:40,21.57,12.0,20.0,1.0
2023-07-06T09:45,21.58,12.0,20.0,1.0
2023-07-06T09:50,21.58,12.0,20.0,1.0
2023-07-06T09:55,21.59,12.0,20.0,1.0
2023-07-06T10:00,21.6,12.0,20.0,1.0
2023-07-06T10:05,21.76,12.0,20.0,1.0
2023-07-06T10:10,21.92,12.0,20.0,1.0
2023-07-06T10:15,22.08,12.0,20.0,1.0
2023-07-06T10:20,22.23,12.0,20.0,1.0
2023-07-06T10:25,22.39,12.0,20.0,1.0
2023-07-06T10:30,22.55,12.0,20.0,1.0
2023-07-06T10:35,22.71,12.0,20.0,1.0
2023-07-06T10:40,22.87,12.0,20.0,1.0
2023-07-06T10:45,23.02,12.0,20.0,1.0
2023-07-06T10:50,23.18,12.0,20.0,1.0
2023-07-06T10:55,23.34,12.0,20.0,1.0
2023-07-06T11:00,23.5,12.0,20.0,1.0
2023-07-06T11:05,23.72,12.0,20.0,1.0
2023-07-06T11:10,23.93,12.0,20.0,1.0
2023-07-06T11:15,24.15,12.0,20.0,1.0
2023-07-06T11:20,24.37,12.0,20.0,1.0
2023-07-06T11:25,24.58,12.0,20.0,1.0
2023-07-06T11:30,24.8,12.0,20.0,1.0
2023-07-06T11:35,25.02,12.0,20.0,1.0
2023-07-06T11:40,25.23,12.0,20.0,1.0
2023-07-06T11:45,25.45,12.0,20.0,1.0
2023-07-06T11:50,25.67,12.0,20.0,1.0
2023-07-06T11:55,25.88,12.0,20.0,1.0
2023-07-06T12:00,26.1,12.0,20.0,1.0
2023-07-06T12:05,26.27,12.0,20.0,1.0
2023-07-06T12:10,26.43,12.0,20.0,1.0
2023-07-06T12:15,26.6,12.0,20.0,1.0
2023-07-06T12:20,26.77,12.0,20.0,1.0
2023-07-06T12:25,26.93,12.0,20.0,1.0
2023-07-06T12:30,27.1,12.0,20.0,1.0
2023-07-06T12:35,27.27,12.0,20.0,1.0
2023-07-06T12:40,27.43,12.0,20.0,1.0
2023-07-06T12:45,27.6,12.0,20.0,1.0
2023-07-06T12:50,27.77,12.0,20.0,1.0
2023-07-06T12:55,27.93,12.0,20.0,1.0
2023-07-06T13:00,28.1,12.0,20.0,1.0
2023-07-06T13:05,28.22,12.0,20.0,1.0
2023-07-06T13:10,28.33,12.0,20.0,1.0
2023-07-06T13:15,28.45,12.0,20.0,1.0
2023-07-06T13:20,28.57,12.0,20.0,1.0
2023-07-06T13:25,28.68,12.0,20.0,1.0
2023-07-06T13:30,28.8,12.0,20.0,1.0
2023-07-06T13:35,28.92,12.0,20.0,1.0
2023-07-06T13:40,29.03,12.0,20.0,1.0
2023-07-06T13:45,29.15,12.0,20.0,1.0
2023-07-06T13:50,29.27,12.0,20.0,1.0
2023-07-06T13:55,29.38,12.0,20.0,1.0
2023-07-06T14:00,29.5,12.0,20.0,1.0
2023-07-06T14:05,29.58,12.0,20.0,1.0
2023-07-06T14:10,29.67,12.0,20.0,1.0
2023-07-06T14:15,29.75,12.0,20.0,1.0
2023-07-06T14:20,29.83,12.0,20.0,1.0
2023-07-06T14:25,29.92,12.0,20.0,1.0
2023-07-06T14:30,30.0,12.0,20.0,1.0
2023-07-06T14:35,30.08,12.0,20.0,1.0
2023-07-06T14:40,30.17,12.0,20.0,1.0
2023-07-06T14:45,30.25,12.0,20.0,1.0
2023-07-06T14:50,30.33,12.0,20.0,1.0
2023-07-06T14:55,30.42,12.0,20.0,1.0
2023-07-06T15:00,30.5,12.0,20.0,1.0
2023-07-06T15:05,30.51,12.0,20.0,1.0
2023-07-06T15:10,30.52,12.0,20.0,1.0
2023-07-06T15:15,30.52,12.0,20.0,1.0
2023-07-06T15:20,30.53,12.0,20.0,1.0
2023-07-06T15:25,30.54,12.0,20.0,1.0
2023-07-06T15:30,30.55,12.0,20.0,1.0
2023-07-06T15:35,30.56,12.0,20.0,1.0
2023-07-06T15:40,30.57,12.0,20.0,1.0
2023-07-06T15:45,30.58,12.0,20.0,1.0
2023-07-06T15:50,30.58,12.0,20.0,1.0
2023-07-06T15:55,30.59,12.0,20.0,1.0
2023-07-06T16:00,30.6,12.0,20.0,1.0
2023-07-06T16:05,30.64,12.0,20.0,1.0
2023-07-06T16:10,30.68,12.0,20.0,1.0
2023-07-06T16:15,30.73,12.0,20.0,1.0
2023-07-06T16:20,30.77,12.0,20.0,1.0
2023-07-06T16:25,30.81,12.0,20.0,1.0
2023-07-06T16:30,30.85,12.0,20.0,1.0
2023-07-06T16:35,30.89,12.0,20.0,1.0
2023-07-06T16:40,30.93,12.0,20.0,1.0
2023-07-06T16:45,30.98,12.0,20.0,1.0
2023-07-06T16:50,31.02,12.0,20.0,1.0
2023-07-06T16:55,31.06,12.0,20.0,1.0
2023-07-06T17:00,31.1,12.0,20.0,1.0
2023-07-06T17:05,31.12,12.0,20.0,1.0
2023-07-06T17:10,31.13,12.0,20.0,1.0
2023-07-06T17:15,31.15,12.0,20.0,1.0
2023-07-06T17:20,31.17,12.0,20.0,1.0
2023-07-06T17:25,31.18,12.0,20.0,1.0
2023-07-06T17:30,31.2,12.0,20.0,1.0
2023-07-06T17:35,31.22,12.0,20.0,1.0
2023-07-06T17:40,31.23,12.0,20.0,1.0
2023-07-06T17:45,31.25,12.0,20.0,1.0
2023-07-06T17:50,31.27,12.0,20.0,1.0
2023-07-06T17:55,31.28,12.0,20.0,1.0
2023-07-06T18:00,31.3,2.0,4.0,0.1
2023-07-06T18:05,31.27,2.0,4.0,0.1
2023-07-06T18:10,31.23,2.0,4.0,0.1
2023-07-06T18:15,31.2,2.0,4.0,0.1
2023-07-06T18:20,31.17,2.0,4.0,0.1
2023-07-06T18:25,31.13,2.0,4.0,0.1
2023-07-06T18:30,31.1,2.0,4.0,0.1
2023-07-06T18:35,31.07,2.0,4.0,0.1
2023-07-06T18:40,31.03,2.0,4.0,0.1
2023-07-06T18:45,31.0,2.0,4.0,0.1
2023-07-06T18:50,30.97,2.0,4.0,0.1
2023-07-06T18:55,30.93,2.0,4.0,0.1
2023-07-06T19:00,30.9,2.0,4.0,0.1
2023-07-06T19:05,30.82,2.0,4.0,0.1
2023-07-06T19:10,30.73,2.0,4.0,0.1
2023-07-06T19:15,30.65,2.0,4.0,0.1
2023-07-06T19:20,30.57,2.0,4.0,0.1
2023-07-06T19:25,30.48,2.0,4.0,0.1
2023-07-06T19:30,30.4,2.0,4.0,0.1
2023-07-06T19:35,30.32,2.0,4.0,0.1
2023-07-06T19:40,30.23,2.0,4.0,0.1
2023-07-06T19:45,30.15,2.0,4.0,0.1
2023-07-06T19:50,30.07,2.0,4.0,0.1
2023-07-06T19:55,29.98,2.0,4.0,0.1
2023-07-06T20:00,29.9,2.0,4.0,0.1
2023-07-06T20:05,29.8,2.0,4.0,0.1
2023-07-06T20:10,29.7,2.0,4.0,0.1
2023-07-06T20:15,29.6,2.0,4.0,0.1
2023-07-06T20:20,29.5,2.0,4.0,0.1
2023-07-06T20:25,29.4,2.0,4.0,0.1
2023-07-06T20:30,29.3,2.0,4.0,0.1
2023-07-06T20:35,29.2,2.0,4.0,0.1
2023-07-06T20:40,29.1,2.0,4.0,0.1
2023-07-06T20:45,29.0,2.0,4.0,0.1
2023-07-06T20:50,28.9,2.0,4.0,0.1
2023-07-06T20:55,28.8,2.0,4.0,0.1
2023-07-06T21:00,28.7,2.0,4.0,0.1
2023-07-06T21:05,28.59,2.0,4.0,0.1
2023-07-06T21:10,28.48,2.0,4.0,0.1
2023-07-06T21:15,28.38,2.0,4.0,0.1
2023-07-06T21:20,28.27,2.0,4.0,0.1
2023-07-06T21:25,28.16,2.0,4.0,0.1
2023-07-06T21:30,28.05,2.0,4.0,0.1
2023-07-06T21:35,27.94,2.0,4.0,0.1
2023-07-06T21:40,27.83,2.0,4.0,0.1
2023-07-06T21:45,27.72,2.0,4.0,0.1
2023-07-06T21:50,27.62,2.0,4.0,0.1
2023-07-06T21:55,27.51,2.0,4.0,0.1
2023-07-06T22:00,27.4,2.0,4.0,0.1
2023-07-06T22:05,27.31,2.0,4.0,0.1
2023-07-06T22:10,27.22,2.0,4.0,0.1
2023-07-06T22:15,27.12,2.0,4.0,0.1
2023-07-06T22:20,27.03,2.0,4.0,0.1
2023-07-06T22:25,26.94,2.0,4.0,0.1
2023-07-06T22:30,26.85,2.0,4.0,0.1
2023-07-06T22:35,26.76,2.0,4.0,0.1
2023-07-06T22:40,26.67,2.0,4.0,0.1
2023-07-06T22:45,26.57,2.0,4.0,0.1
2023-07-06T22:50,26.48,2.0,4.0,0.1
2023-07-06T22:55,26.39,2.0,4.0,0.1
2023-07-06T23:00,26.3,2.0,4.0,0.1
2023-07-06T23:05,26.18,2.0,4.0,0.1
2023-07-06T23:10,26.05,2.0,4.0,0.1
2023-07-06T23:15,25.93,2.0,4.0,0.1
2023-07-06T23:20,25.8,2.0,4.0,0.1
2023-07-06T23:25,25.68,2.0,4.0,0.1
2023-07-06T23:30,25.55,2.0,4.0,0.1
2023-07-06T23:35,25.43,2.0,4.0,0.1
2023-07-06T23:40,25.3,2.0,4.0,0.1
2023-07-06T23:45,25.18,2.0,4.0,0.1
2023-07-06T23:50,25.05,2.0,4.0,0.1
2023-07-06T23:55,24.93,2.0,4.0,0.1
2023-07-07T00:00,24.8,2.0,4.0,0.1
2023-07-07T00:05,24.69,2.0,4.0,0.1
2023-07-07T00:10,24.58,2.0,4.0,0.1
2023-07-07T00:15,24.48,2.0,4.0,0.1
2023-07-07T00:20,24.37,2.0,4.0,0.1
2023-07-07T00:25,24.26,2.0,4.0,0.1
2023-07-07T00:30,24.15,2.0,4.0,0.1
2023-07-07T00:35,24.04,2.0,4.0,0.1
2023-07-07T00:40,23.93,2.0,4.0,0.1
2023-07-07T00:45,23.82,2.0,4.0,0.1
2023-07-07T00:50,23.72,2.0,4.0,0.1
2023-07-07T00:55,23.61,2.0,4.0,0.1
2023-07-07T01:00,23.5,2.0,4.0,0.1
2023-07-07T01:05,23.46,2.0,4.0,0.1
2023-07-07T01:10,23.42,2.0,4.0,0.1
2023-07-07T01:15,23.38,2.0,4.0,0.1
2023-07-07T01:20,23.33,2.0,4.0,0.1
2023-07-07T01:25,23.29,2.0,4.0,0.1
2023-07-07T01:30,23.25,2.0,4.0,0.1
2023-07-07T01:35,23.21,2.0,4.0,0.1
2023-07-07T01:40,23.17,2.0,4.0,0.1
2023-07-07T01:45,23.12,2.0,4.0,0.1
2023-07-07T01:50,23.08,2.0,4.0,0.1
2023-07-07T01:55,23.04,2.0,4.0,0.1
2023-07-07T02:00,23.0,2.0,4.0,0.1
2023-07-07T02:05,22.96,2.0,4.0,0.1
2023-07-07T02:10,22.92,2.0,4.0,0.1
2023-07-07T02:15,22.88,2.0,4.0,0.1
2023-07-07T02:20,22.83,2.0,4.0,0.1
2023-07-07T02:25,22.79,2.0,4.0,0.1
2023-07-07T02:30,22.75,2.0,4.0,0.1
2023-07-07T02:35,22.71,2.0,4.0,0.1
2023-07-07T02:40,22.67,2.0,4.0,0.1
2023-07-07T02:45,22.62,2.0,4.0,0.1
2023-07-07T02:50,22.58,2.0,4.0,0.1
2023-07-07T02:55,22.54,2.0,4.0,0.1
2023-07-07T03:00,22.5,2.0,4.0,0.1
2023-07-07T03:05,22.47,2.0,4.0,0.1
2023-07-07T03:10,22.43,2.0,4.0,0.1
2023-07-07T03:15,22.4,2.0,4.0,0.1
2023-07-07T03:20,22.37,2.0,4.0,0.1
2023-07-07T03:25,22.33,2.0,4.0,0.1
2023-07-07T03:30,22.3,2.0,4.0,0.1
2023-07-07T03:35,22.27,2.0,4.0,0.1
2023-07-07T03:40,22.23,2.0,4.0,0.1
2023-07-07T03:45,22.2,2.0,4.0,0.1
2023-07-07T03:50,22.17,2.0,4.0,0.1
2023-07-07T03:55,22.13,2.0,4.0,0.1
2023-07-07T04:00,22.1,2.0,4.0,0.1
2023-07-07T04:05,22.12,2.0,4.0,0.1
2023-07-07T04:10,22.13,2.0,4.0,0.1
2023-07-07T04:15,22.15,2.0,4.0,0.1
2023-07-07T04:20,22.17,2.0,4.0,0.1
2023-07-07T04:25,22.18,2.0,4.0,0.1
2023-07-07T04:30,22.2,2.0,4.0,0.1
2023-07-07T04:35,22.22,2.0,4.0,0.1
2023-07-07T04:40,22.23,2.0,4.0,0.1
2023-07-07T04:45,22.25,2.0,4.0,0.1
2023-07-07T04:50,22.27,2.0,4.0,0.1
2023-07-07T04:55,22.28,2.0,4.0,0.1
2023-07-07T05:00,22.3,2.0,4.0,0.1
2023-07-07T05:05,22.32,2.0,4.0,0.1
2023-07-07T05:10,22.35,2.0,4.0,0.1
2023-07-07T05:15,22.38,2.0,4.0,0.1
2023-07-07T05:20,22.4,2.0,4.0,0.1
2023-07-07T05:25,22.43,2.0,4.0,0.1
2023-07-07T05:30,22.45,2.0,4.0,0.1
2023-07-07T05:35,22.48,2.0,4.0,0.1
2023-07-07T05:40,22.5,2.0,4.0,0.1
2023-07-07T05:45,22.53,2.0,4.0,0.1
2023-07-07T05:50,22.55,2.0,4.0,0.1
2023-07-07T05:55,22.58,2.0,4.0,0.1
2023-07-07T06:00,22.6,2.0,4.0,0.1
2023-07-07T06:05,22.58,2.0,4.0,0.1
2023-07-07T06:10,22.57,2.0,4.0,0.1
2023-07-07T06:15,22.55,2.0,4.0,0.1
2023-07-07T06:20,22.53,2.0,4.0,0.1
2023-07-07T06:25,22.52,2.0,4.0,0.1
2023-07-07T06:30,22.5,2.0,4.0,0.1
2023-07-07T06:35,22.48,2.0,4.0,0.1
2023-07-07T06:40,22.47,2.0,4.0,0.1
2023-07-07T06:45,22.45,2.0,4.0,0.1
2023-07-07T06:50,22.43,2.0,4.0,0.1
2023-07-07T06:55,22.42,2.0,4.0,0.1
2023-07-07T07:00,22.4,2.0,4.0,0.1
2023-07-07T07:05,22.38,2.0,4.0,0.1
2023-07-07T07:10,22.35,2.0,4.0,0.1
2023-07-07T07:15,22.32,2.0,4.0,0.1
2023-07-07T07:20,22.3,2.0,4.0,0.1
2023-07-07T07:25,22.27,2.0,4.0,0.1
2023-07-07T07:30,22.25,2.0,4.0,0.1
2023-07-07T07:35,22.23,2.0,4.0,0.1
2023-07-07T07:40,22.2,2.0,4.0,0.1
2023-07-07T07:45,22.18,2.0,4.0,0.1
2023-07-07T07:50,22.15,2.0,4.0,0.1
2023-07-07T07:55,22.12,2.0,4.0,0.1
2023-07-07T08:00,22.1,12.0,20.0,1.0
2023-07-07T08:05,22.09,12.0,20.0,1.0
2023-07-07T08:10,22.08,12.0,20.0,1.0
2023-07-07T08:15,22.08,12.0,20.0,1.0
2023-07-07T08:20,22.07,12.0,20.0,1.0
2023-07-07T08:25,22.06,12.0,20.0,1.0
2023-07-07T08:30,22.05,12.0,20.0,1.0
2023-07-07T08:35,22.04,12.0,20.0,1.0
2023-07-07T08:40,22.03,12.0,20.0,1.0
2023-07-07T08:45,22.02,12.0,20.0,1.0
2023-07-07T08:50,22.02,12.0,20.0,1.0
2023-07-07T08:55,22.01,12.0,20.0,1.0
2023-07-07T09:00,22.0,12.0,20.0,1.0
2023-07-07T09:05,21.99,12.0,20.0,1.0
2023-07-07T09:10,21.98,12.0,20.0,1.0
2023-07-07T09:15,21.98,12.0,20.0,1.0
2023-07-07T09:20,21.97,12.0,20.0,1.0
2023-07-07T09:25,21.96,12.0,20.0,1.0
2023-07-07T09:30,21.95,12.0,20.0,1.0
2023-07-07T09:35,21.94,12.0,20.0,1.0
2023-07-07T09:40,21.93,12.0,20.0,1.0
2023-07-07T09:45,21.92,12.0,20.0,1.0
2023-07-07T09:50,21.92,12.0,20.0,1.0
2023-07-07T09:55,21.91,12.0,20.0,1.0
2023-07-07T10:00,21.9,12.0,20.0,1.0
2023-07-07T10:05,21.92,12.0,20.0,1.0
2023-07-07T10:10,21.93,12.0,20.0,1.0
2023-07-07T10:15,21.95,12.0,20.0,1.0
2023-07-07T10:20,21.97,12.0,20.0,1.0
2023-07-07T10:25,21.98,12.0,20.0,1.0
2023-07-07T10:30,22.0,12.0,20.0,1.0
2023-07-07T10:35,22.02,12.0,20.0,1.0
2023-07-07T10:40,22.03,12.0,20.0,1.0
2023-07-07T10:45,22.05,12.0,20.0,1.0
2023-07-07T10:50,22.07,12.0,20.0,1.0
2023-07-07T10:55,22.08,12.0,20.0,1.0
2023-07-07T11:00,22.1,12.0,20.0,1.0
2023-07-07T11:05,22.29,12.0,20.0,1.0
2023-07-07T11:10,22.48,12.0,20.0,1.0
2023-07-07T11:15,22.68,12.0,20.0,1.0
2023-07-07T11:20,22.87,12.0,20.0,1.0
2023-07-07T11:25,23.06,12.0,20.0,1.0
2023-07-07T11:30,23.25,12.0,20.0,1.0
2023-07-07T11:35,23.44,12.0,20.0,1.0
2023-07-07T11:40,23.63,12.0,20.0,1.0
2023-07-07T11:45,23.82,12.0,20.0,1.0
2023-07-07T11:50,24.02,12.0,20.0,1.0
2023-07-07T11:55,24.21,12.0,20.0,1.0
2023-07-07T12:00,24.4,12.0,20.0,1.0
2023-07-07T12:05,24.53,12.0,20.0,1.0
2023-07-07T12:10,24.67,12.0,20.0,1.0
2023-07-07T12:15,24.8,12.0,20.0,1.0
2023-07-07T12:20,24.93,12.0,20.0,1.0
2023-07-07T12:25,25.07,12.0,20.0,1.0
2023-07-07T12:30,25.2,12.0,20.0,1.0
2023-07-07T12:35,25.33,12.0,20.0,1.0
2023-07-07T12:40,25.47,12.0,20.0,1.0
2023-07-07T12:45,25.6,12.0,20.0,1.0
2023-07-07T12:50,25.73,12.0,20.0,1.0
2023-07-07T12:55,25.87,12.0,20.0,1.0
2023-07-07T13:00,26.0,12.0,20.0,1.0
2023-07-07T13:05,26.12,12.0,20.0,1.0
2023-07-07T13:10,26.23,12.0,20.0,1.0
2023-07-07T13:15,26.35,12.0,20.0,1.0
2023-07-07T13:20,26.47,12.0,20.0,1.0
2023-07-07T13:25,26.58,12.0,20.0,1.0
2023-07-07T13:30,26.7,12.0,20.0,1.0
2023-07-07T13:35,26.82,12.0,20.0,1.0
2023-07-07T13:40,26.93,12.0,20.0,1.0
2023-07-07T13:45,27.05,12.0,20.0,1.0
2023-07-07T13:50,27.17,12.0,20.0,1.0
2023-07-07T13:55,27.28,12.0,20.0,1.0
2023-07-07T14:00,27.4,12.0,20.0,1.0
2023-07-07T14:05,27.49,12.0,20.0,1.0
2023-07-07T14:10,27.58,12.0,20.0,1.0
2023-07-07T14:15,27.67,12.0,20.0,1.0
2023-07-07T14:20,27.77,12.0,20.0,1.0
2023-07-07T14:25,27.86,12.0,20.0,1.0
2023-07-07T14:30,27.95,12.0,20.0,1.0
2023-07-07T14:35,28.04,12.0,20.0,1.0
2023-07-07T14:40,28.13,12.0,20.0,1.0
2023-07-07T14:45,28.23,12.0,20.0,1.0
2023-07-07T14:50,28.32,12.0,20.0,1.0
2023-07-07T14:55,28.41,12.0,20.0,1.0
2023-07-07T15:00,28.5,12.0,20.0,1.0
2023-07-07T15:05,28.6,12.0,20.0,1.0
2023-07-07T15:10,28.7,12.0,20.0,1.0
2023-07-07T15:15,28.8,12.0,20.0,1.0
2023-07-07T15:20,28.9,12.0,20.0,1.0
2023-07-07T15:25,29.0,12.0,20.0,1.0
2023-07-07T15:30,29.1,12.0,20.0,1.0
2023-07-07T15:35,29.2,12.0,20.0,1.0
2023-07-07T15:40,29.3,12.0,20.0,1.0
2023-07-07T15:45,29.4,12.0,20.0,1.0
2023-07-07T15:50,29.5,12.0,20.0,1.0
2023-07-07T15:55,29.6,12.0,20.0,1.0
2023-07-07T16:00,29.7,12.0,20.0,1.0
2023-07-07T16:05,29.68,12.0,20.0,1.0
2023-07-07T16:10,29.67,12.0,20.0,1.0
2023-07-07T16:15,29.65,12.0,20.0,1.0
2023-07-07T16:20,29.63,12.0,20.0,1.0
2023-07-07T16:25,29.62,12.0,20.0,1.0
2023-07-07T16:30,29.6,12.0,20.0,1.0
2023-07-07T16:35,29.58,12.0,20.0,1.0
2023-07-07T16:40,29.57,12.0,20.0,1.0
2023-07-07T16:45,29.55,12.0,20.0,1.0
2023-07-07T16:50,29.53,12.0,20.0,1.0
2023-07-07T16:55,29.52,12.0,20.0,1.0
2023-07-07T17:00,29.5,12.0,20.0,1.0
2023-07-07T17:05,29.43,12.0,20.0,1.0
2023-07-07T17:10,29.35,12.0,20.0,1.0
2023-07-07T17:15,29.27,12.0,20.0,1.0
2023-07-07T17:20,29.2,12.0,20.0,1.0
2023-07-07T17:25,29.12,12.0,20.0,1.0
2023-07-07T17:30,29.05,12.0,20.0,1.0
2023-07-07T17:35,28.98,12.0,20.0,1.0
2023-07-07T17:40,28.9,12.0,20.0,1.0
2023-07-07T17:45,28.83,12.0,20.0,1.0
2023-07-07T17:50,28.75,12.0,20.0,1.0
2023-07-07T17:55,28.68,12.0,20.0,1.0
2023-07-07T18:00,28.6,2.0,4.0,0.1
2023-07-07T18:05,28.59,2.0,4.0,0.1
2023-07-07T18:10,28.58,2.0,4.0,0.1
2023-07-07T18:15,28.58,2.0,4.0,0.1
2023-07-07T18:20,28.57,2.0,4.0,0.1
2023-07-07T18:25,28.56,2.0,4.0,0.1
2023-07-07T18:30,28.55,2.0,4.0,0.1
2023-07-07T18:35,28.54,2.0,4.0,0.1
2023-07-07T18:40,28.53,2.0,4.0,0.1
2023-07-07T18:45,28.52,2.0,4.0,0.1
2023-07-07T18:50,28.52,2.0,4.0,0.1
2023-07-07T18:55,28.51,2.0,4.0,0.1
2023-07-07T19:00,28.5,2.0,4.0,0.1
2023-07-07T19:05,28.47,2.0,4.0,0.1
2023-07-07T19:10,28.43,2.0,4.0,0.1
2023-07-07T19:15,28.4,2.0,4.0,0.1
2023-07-07T19:20,28.37,2.0,4.0,0.1
2023-07-07T19:25,28.33,2.0,4.0,0.1
2023-07-07T19:30,28.3,2.0,4.0,0.1
2023-07-07T19:35,28.27,2.0,4.0,0.1
2023-07-07T19:40,28.23,2.0,4.0,0.1
2023-07-07T19:45,28.2,2.0,4.0,0.1
2023-07-07T19:50,28.17,2.0,4.0,0.1
2023-07-07T19:55,28.13,2.0,4.0,0.1
2023-07-07T20:00,28.1,2.0,4.0,0.1
2023-07-07T20:05,28.03,2.0,4.0,0.1
2023-07-07T20:10,27.97,2.0,4.0,0.1
2023-07-07T20:15,27.9,2.0,4.0,0.1
2023-07-07T20:20,27.83,2.0,4.0,0.1
2023-07-07T20:25,27.77,2.0,4.0,0.1
2023-07-07T20:30,27.7,2.0,4.0,0.1
2023-07-07T20:35,27.63,2.0,4.0,0.1
2023-07-07T20:40,27.57,2.0,4.0,0.1
2023-07-07T20:45,27.5,2.0,4.0,0.1
2023-07-07T20:50,27.43,2.0,4.0,0.1
2023-07-07T20:55,27.37,2.0,4.0,0.1
2023-07-07T21:00,27.3,2.0,4.0,0.1
2023-07-07T21:05,27.22,2.0,4.0,0.1
2023-07-07T21:10,27.13,2.0,4.0,0.1
2023-07-07T21:15,27.05,2.0,4.0,0.1
2023-07-07T21:20,26.97,2.0,4.0,0.1
2023-07-07T21:25,26.88,2.0,4.0,0.1
2023-07-07T21:30,26.8,2.0,4.0,0.1
2023-07-07T21:35,26.72,2.0,4.0,0.1
2023-07-07T21:40,26.63,2.0,4.0,0.1
2023-07-07T21:45,26.55,2.0,4.0,0.1
2023-07-07T21:50,26.47,2.0,4.0,0.1
2023-07-07T21:55,26.38,2.0,4.0,0.1
2023-07-07T22:00,26.3,2.0,4.0,0.1
2023-07-07T22:05,26.26,2.0,4.0,0.1
2023-07-07T22:10,26.22,2.0,4.0,0.1
2023-07-07T22:15,26.18,2.0,4.0,0.1
2023-07-07T22:20,26.13,2.0,4.0,0.1
2023-07-07T22:25,26.09,2.0,4.0,0.1
2023-07-07T22:30,26.05,2.0,4.0,0.1
2023-07-07T22:35,26.01,2.0,4.0,0.1
2023-07-07T22:40,25.97,2.0,4.0,0.1
2023-07-07T22:45,25.93,2.0,4.0,0.1
2023-07-07T22:50,25.88,2.0,4.0,0.1
2023-07-07T22:55,25.84,2.0,4.0,0.1
